case_id,ctx_DRY_lesion_median,ctx_DRY_background_median,ctx_DRY_lesion_minus_bg,ctx_DRY_inner_minus_outer,ctx_DRY_rim_minus_core,ctx_DRY_lesion_iqr,ctx_DRY_bg_iqr,ctx_DRY_moranI,ctx_DRY_gearyC,ctx_DRY_topo_components_mean,ctx_DRY_topo_components_sd,ctx_DRY_hot_largest_frac_mean,ctx_DRY_hot_largest_frac_q90,ctx_DRY_vascular_contact,ctx_DRY_vascular_component_frac,ctx_DRY_vascular_elongation,ctx_ART_lesion_median,ctx_ART_background_median,ctx_ART_lesion_minus_bg,ctx_ART_inner_minus_outer,ctx_ART_rim_minus_core,ctx_ART_lesion_iqr,ctx_ART_bg_iqr,ctx_ART_moranI,ctx_ART_gearyC,ctx_ART_topo_components_mean,ctx_ART_topo_components_sd,ctx_ART_hot_largest_frac_mean,ctx_ART_hot_largest_frac_q90,ctx_ART_vascular_contact,ctx_ART_vascular_component_frac,ctx_ART_vascular_elongation,ctx_VEN_lesion_median,ctx_VEN_background_median,ctx_VEN_lesion_minus_bg,ctx_VEN_inner_minus_outer,ctx_VEN_rim_minus_core,ctx_VEN_lesion_iqr,ctx_VEN_bg_iqr,ctx_VEN_moranI,ctx_VEN_gearyC,ctx_VEN_topo_components_mean,ctx_VEN_topo_components_sd,ctx_VEN_hot_largest_frac_mean,ctx_VEN_hot_largest_frac_q90,ctx_VEN_vascular_contact,ctx_VEN_vascular_component_frac,ctx_VEN_vascular_elongation,ctx_DEL_lesion_median,ctx_DEL_background_median,ctx_DEL_lesion_minus_bg,ctx_DEL_inner_minus_outer,ctx_DEL_rim_minus_core,ctx_DEL_lesion_iqr,ctx_DEL_bg_iqr,ctx_DEL_moranI,ctx_DEL_gearyC,ctx_DEL_topo_components_mean,ctx_DEL_topo_components_sd,ctx_DEL_hot_largest_frac_mean,ctx_DEL_hot_largest_frac_q90,ctx_DEL_vascular_contact,ctx_DEL_vascular_component_frac,ctx_DEL_vascular_elongation,ctx_rel_ART_minus_DRY,ot_W1_ART_DRY,ot_JSD_ART_DRY,ctx_rel_ART_minus_VEN,ot_W1_ART_VEN,ot_JSD_ART_VEN,ctx_rel_ART_minus_DEL,ot_W1_ART_DEL,ot_JSD_ART_DEL,ctx_rel_VEN_minus_DEL,ot_W1_VEN_DEL,ot_JSD_VEN_DEL,phys_APHE_washout_axis,phys_APHE_delayed_axis
CASE00085,41.07744216918945,11.928511142730713,29.14893102645874,9.121583938598633,-4.793790817260742,24.35233974456787,93.26325511932373,0.5715930304271997,0.37422034471562443,330.5,129.20236065954833,0.6676617038320832,0.365213523130048,0.14728514922679087,0.024391852527670364,1.3907806118906647,72.67013549804688,29.04448890686035,43.62564659118652,16.437992095947266,-4.975444793701172,24.695798873901367,102.24117374420166,0.5283850676474392,0.441961940264984,289.0,119.5449706177554,0.6080751530343612,0.08629893238395775,0.18583243437599004,0.04667318874830481,1.1992455715309118,64.0,34.0,30.0,6.0,-2.0,26.0,112.0,0.5437322301895546,0.40112693548517514,355.75,153.7585363483927,0.6414974530685683,0.17523652817698382,0.14771664868741624,0.03827509260989104,1.6904715290895218,52.802490234375,25.416518211364746,27.385972023010254,5.671930313110352,0.4550304412841797,23.30584716796875,106.06775379180908,0.538447918586203,0.41469710833090234,338.25,125.08472128921262,0.6523427260733642,0.30160142348620284,0.14030924128001415,0.027139920635790054,1.3293313441664798,14.476715564727783,31.89984018542663,0.3810120537517144,13.625646591186523,8.862920345245751,0.03964234735601378,16.23967456817627,19.703576464338443,0.17649748881402272,2.614027976989746,11.087930483115649,0.06996171091629294,13.625646591186523,16.23967456817627
CASE00086,42.94789695739746,37.568084716796875,5.379812240600586,0.9447154998779297,-1.484506607055664,19.295183181762695,87.32132053375244,0.7829977117059137,0.15826921293569826,125.0,51.3176382932808,0.6316906005192137,0.07832898172221503,0.10005600149318639,0.018434904083613535,1.6356686725174883,57.9098014831543,44.811241149902344,13.098560333251953,3.2335205078125,-14.787574768066406,21.16364097595215,86.4603590965271,0.7058226379061054,0.19455633139444609,84.0,17.146428199482248,0.8158181026926958,0.7415143603036356,0.1358969572519397,0.021428393244687448,1.5087803239825577,89.0,77.0,12.0,2.0,-7.0,28.0,121.0,0.8057436825749853,0.13343854021364698,137.5,25.811818998280614,0.7361583557021897,0.3924528301837427,0.15008400223977958,0.0445281512709745,1.5943304835530285,,,,,,,,,,,,,,,,,7.718748092651367,19.145177835566464,0.17730482403134704,1.0985603332519531,29.934430988599228,0.4055443338221175,,,,,,,1.0985603332519531,
CASE00087,,,,,,,,,,,,,,,,,20.614574432373047,34.10848426818848,-13.49390983581543,-3.148191452026367,19.658828020095825,33.43980997800827,26.524933338165283,0.7914822643042783,0.19771549101264205,242.5,20.006249023742555,0.8518693423681418,0.6592279855227405,0.09744082160894357,0.04913098480079958,1.5824167237769533,30.588241577148438,98.03921508789062,-67.45097351074219,-40.78431701660156,42.352935791015625,40.78431701660156,40.7843017578125,0.7865056836965029,0.17645509574048693,240.75,25.625914617823888,0.8112618159003679,0.5187069739583398,0.06061871164361014,0.02414796627385824,1.572973010819231,,,,,,,,,,,,,,,,,,,,53.95706367492676,12.868649976561294,0.04289504424022237,,,,,,,53.95706367492676,
CASE00088,,,,,,,,,,,,,,,,,65.8257827758789,36.343666076660156,29.48211669921875,12.40180778503418,-10.990703582763672,31.800922393798828,143.01011276245117,0.7317021663511035,0.24416916551790263,733.5,156.2281984790198,0.8022951896705097,0.5364488116995698,0.0879186602870504,0.03498627039250299,1.3768826780415484,88.0,77.0,11.0,3.0,-8.0,32.0,133.0,0.6981106390411833,0.23972396390050094,1197.75,415.50172983996106,0.7178626616739567,0.42028830752758106,0.08281733746127116,0.03706024874818045,1.3497410435459027,,,,,,,,,,,,,,,,,,,,18.48211669921875,21.216592907390226,0.1397669051827948,,,,,,,18.48211669921875,
CASE00090,-15.650697708129883,-57.49710273742676,41.846405029296875,7.431848526000977,1.9234180450439453,19.66638422012329,182.029700756073,0.43924211114112544,0.5423718006944284,694.25,229.54778914204337,0.5324615027133246,0.10524719441884972,0.15101301718536642,0.056993700696235834,1.6200612778756707,-8.698972702026367,-28.25059223175049,19.55161952972412,2.6864147186279297,1.3996667861938477,21.71858251094818,133.92034542560577,0.426582440545209,0.5705773763208113,655.0,298.68461627609815,0.515032175503313,0.13133151349672026,0.12378284191461143,0.03139652985722465,1.192886772478782,7.058837890625,-36.86274719238281,43.92158508300781,12.549026489257812,-6.274505615234375,23.5294189453125,205.49020385742188,0.4791909267963053,0.500108893980675,721.75,223.3398475418124,0.5973661945623545,0.1367395156522837,0.08708872868902692,0.04053762478883699,1.199594309643379,8.836267471313477,-30.599441528320312,39.43570899963379,9.269201904535294,3.0427699089050293,21.839799284934998,210.9299771785736,0.44863195175519127,0.5313136159824352,710.75,297.6191988094854,0.5252542395525918,0.07703973309045484,0.10611910212166246,0.030465053862466226,1.1886746528464724,-22.294785499572754,7.116134350195805,0.034852695672246234,-24.36996555328369,16.005714563357273,0.16128093340906016,-19.884089469909668,17.319305426559943,0.17553751964135922,4.485876083374023,1.6234479714592558,0.018563945123162364,-24.36996555328369,-19.884089469909668
CASE00091,-16.463053703308105,13.567238807678223,-30.030292510986328,-15.01305341720581,26.65489101409912,38.536455899477005,31.487197637557983,0.7328758934403096,0.26042975470778507,823.0,231.78977544318042,0.6818390003036481,0.17474087426749127,0.08355173752667358,0.004268111803277048,1.8945428040675403,33.30720329284668,42.953128814697266,-9.645925521850586,1.728769302368164,35.56269550323486,53.28431844711304,36.47714042663574,0.8561929141051092,0.1531500634713195,430.0,36.932370625238775,0.7344021510726942,0.32706173952193884,0.08784701999609594,0.023390492382481996,1.5472992320011247,52.54902648925781,98.03921508789062,-45.49018859863281,-23.529388427734375,45.490203857421875,56.47059631347656,53.33331298828125,0.840926661757213,0.12514741386115663,530.0,152.2547207806707,0.8422393659435492,0.5252580716005653,0.05462531547271049,0.03571223008841563,2.1356922176156172,37.422903060913086,79.48736572265625,-42.064462661743164,-28.63042449951172,46.90529441833496,55.38409686088562,35.09428787231445,0.8302422549014666,0.1540439838194128,518.25,131.6669567507353,0.8034837884881452,0.4166948293337651,0.11621529800036008,0.02956685749199598,2.4858745970420895,20.384366989135742,52.005334166199326,0.3398168707943361,35.84426307678223,17.034003673556978,0.039547317932872875,32.41853713989258,3.5070433445311693,0.0026033013099882444,-3.4257259368896484,14.480211479459145,0.027453100872544833,35.84426307678223,32.41853713989258
CASE00092,41.812116622924805,39.082183837890625,2.7299327850341797,0.051471710205078125,-3.44451904296875,21.75936794281006,23.948715209960938,0.511504046076018,0.4869481790034982,1148.75,541.660121755331,0.5644982882240457,0.01984807645182572,0.10344720012475325,0.0007963848952331057,1.8526689408568895,60.06210136413574,47.37779235839844,12.684309005737305,4.183326721191406,-10.01617431640625,27.349506378173828,25.388221740722656,0.5993332850975411,0.3994441668034953,918.0,232.67574003320587,0.7375817434688674,0.4105611369757283,0.13745125565430122,0.00661240791799609,1.204000587802134,93.0,80.0,13.0,6.0,4.0,29.0,33.0,0.519725293979996,0.4762507117705249,1220.0,549.623052646084,0.5898774104034835,0.028076171874965725,0.1498362189985494,0.02378898213563739,2.0228388995402677,74.96764755249023,82.01378631591797,-7.046138763427734,-7.757476806640625,10.43893814086914,26.30582332611084,31.84713363647461,0.5009378668293624,0.4868370756424732,1344.0,644.2646971548263,0.47361216000905765,0.03626562117123712,0.14178755264384907,0.0013212749398185616,1.0436964712294015,9.954376220703125,19.035940650791254,0.16984238610259064,-0.3156909942626953,31.887775186960887,0.326906024513926,19.73044776916504,14.73032318617424,0.09046988238754021,20.046138763427734,17.360886588019994,0.1242351874802328,-0.3156909942626953,19.73044776916504
CASE00094,,,,,,,,,,,,,,,,,59.734243392944336,31.390214920043945,28.34402847290039,17.47528839111328,-11.260242462158203,51.47738838195801,122.09861755371094,0.8282320490006084,0.12777476040707095,115.25,26.337947907914163,0.879852471000367,0.6885075402980317,0.11423390752487107,0.04767455414383613,1.4118163230775223,128.0,73.0,55.0,30.0,-34.0,52.0,118.0,0.6248441918944798,0.3565833874885601,215.75,42.12704000995085,0.7756930942249516,0.39103554868422963,0.10191456455650262,0.035267805105487576,2.074886124531867,,,,,,,,,,,,,,,,,,,,-26.65597152709961,73.48456419598303,0.4326898442594457,,,,,,,-26.65597152709961,
CASE00095,39.6848030090332,27.36788845062256,12.316914558410645,2.4788894653320312,-2.6372909545898438,22.981834888458252,39.67923450469971,0.42665699024877085,0.5756046503528668,389.25,133.2485928631143,0.5483958289132084,0.08845338983003997,0.15424985738716,0.004378299821555883,1.2474350475219071,57.609636306762695,47.50493621826172,10.104700088500977,1.5556983947753906,-10.559375762939453,26.868562698364258,45.331478118896484,0.4152195764652223,0.5768549868486061,419.0,104.51554908242123,0.5883727762783217,0.14300847457551374,0.09652025099817851,0.019978292463065917,2.2156512268083857,73.0,62.0,11.0,1.0,-7.0,24.0,59.0,0.44499657512551183,0.5489916975680166,396.5,141.6500970702103,0.5807740360966186,0.048893463715651606,0.10382201939520384,0.030280174396138584,3.16586932920442,66.09846878051758,54.46055603027344,11.63791275024414,2.919342041015625,3.3461074829101562,19.88212299346924,48.938011169433594,0.4627002175215214,0.5338656495477703,361.5,168.96967183491836,0.4564120495453815,0.027542372881210052,0.1548203080431776,0.007413675748264793,2.801268202240949,-2.212214469909668,18.25655098780814,0.1538165214572924,-0.8952999114990234,15.03521696822394,0.11277365594856642,-1.533212661743164,8.578499333185446,0.06258492397772486,-0.6379127502441406,7.072821522840989,0.05521220188730852,-0.8952999114990234,-1.533212661743164
CASE00096,-17.893171310424805,-16.76300621032715,-1.1301651000976562,-2.271280288696289,-8.53597354888916,35.3408260345459,42.17152673006058,0.8194766647126849,0.1654554347608314,50.5,7.88986691902975,0.7106880540912796,0.4209039547963149,0.08069164265123038,0.033225950339492175,1.5237484166615491,-4.373791694641113,-5.314253091812134,0.9404613971710205,-1.5109350681304932,-4.905379086732864,38.61165523529053,51.40025329589844,0.7944606040368007,0.17060518224315346,57.75,14.905955185763842,0.7738234228032257,0.28813559321626925,0.11041580897479586,0.015453238836297225,2.5365807327257692,32.15687561035156,41.568634033203125,-9.411758422851562,-3.13726806640625,9.411758422851562,36.07843017578125,76.86274719238281,0.7608584583310825,0.18812843384403766,54.5,9.656603957913983,0.7533175809762048,0.33149931223753093,0.08991354466851385,0.05534023888585465,4.384972707471308,29.526742935180664,21.923762321472168,7.602980613708496,2.169139862060547,-2.042377471923828,35.04107427597046,57.15329170227051,0.8029139957901767,0.16780046303990115,46.25,20.94486810653149,0.6436012017775273,0.18079096044942386,0.11757925072036428,0.021975516677402787,1.3060858628074092,2.0706264972686768,16.120815609342714,0.05930795641030353,10.352219820022583,38.32431258000008,0.28476922402002763,-6.662519216537476,33.13097929878829,0.24651009245830816,-17.01473903656006,6.796983239434629,0.02913080757600211,10.352219820022583,-6.662519216537476
CASE00097,,,,,,,,,,,,,,,,,76.02234649658203,57.565969467163086,18.456377029418945,7.789888381958008,-12.25838851928711,17.769380569458008,53.90305161476135,0.780637012708472,0.16692089276544567,50.25,2.277608394786075,0.8208593317520395,0.44087523277262164,0.0560969515241678,0.09269294200799491,1.451755249219709,103.0,103.0,0.0,-4.0,9.0,14.0,99.0,0.7170848521155003,0.193336806325335,115.25,17.711225254058512,0.7869041939311978,0.5665620797823103,0.06321839080451871,0.051798997004467745,1.711159048723727,,,,,,,,,,,,,,,,,,,,18.456377029418945,28.559603817391938,0.5148577921764944,,,,,,,18.456377029418945,
CASE00098,,,,,,,,,,,,,,,,,12.743152618408203,27.161165237426758,-14.418012619018555,-12.726041793823242,25.599100798368454,28.963514387607574,41.72005295753479,0.6729488716632688,0.2906088542425288,2111.25,214.37394314608295,0.7023723540028947,0.23587816986432583,0.09745352560123881,0.05349172595406749,1.1109180329447612,35.29412841796875,85.49020385742188,-50.196075439453125,-28.235275268554688,42.35295104980469,42.352935791015625,76.86273193359375,0.7215041335591121,0.2375194782663304,1766.25,149.20853695415687,0.7810063063596708,0.4266571724492318,0.04937827306345718,0.04725419278311463,1.049124076736209,42.9215087890625,82.34681701660156,-39.42530822753906,-21.875364303588867,40.99705219268799,41.3521614074707,50.845947265625,0.7723062542760224,0.19620806233919597,1468.5,251.95287257739292,0.7545042312276025,0.3450288474437508,0.0537464942542933,0.06122971407715529,1.0022249585179448,,,,35.77806282043457,22.220776194371716,0.1327489013120097,25.007295608520508,28.652270292778333,0.19744460504064457,-10.770767211914062,6.477099002139142,0.020405282013483385,35.77806282043457,25.007295608520508
CASE00099,-0.053892023861408234,-90.44927978515625,90.39538776129484,4.057672373950481,,30.584702491760254,206.64643335342407,0.6161504786913096,0.42070988605767123,14.75,2.8613807855648994,0.6057600253758036,0.38709677413111343,0.14263404476797858,0.04635133572336155,1.783524222060479,16.767324447631836,-59.87651062011719,76.64383506774902,12.828395366668701,,32.233816385269165,223.2379150390625,0.5682942466740206,0.4165820544969472,16.5,3.2015621187164243,0.2856923981530769,0.24193548383194588,0.06324830817266203,0.0008095293165257756,1.7332644740419934,52.54902648925781,-72.94116973876953,125.49019622802734,9.411758422851562,,47.058807373046875,258.82354736328125,0.6736632473903069,0.32954157692066477,6.75,1.920286436967152,0.5151274128358125,0.6451612902185223,0.07964601769890774,0.023360703134029524,1.5281919860568456,41.91650390625,-28.878774642944336,70.79527854919434,8.433259963989258,,20.91448974609375,241.75368881225586,0.6333062810018796,0.3370508761274955,12.5,1.118033988749895,0.6571637774439141,0.49999999991935484,0.07496095783426611,0.0015959292240079576,6.815936809183664,-13.751552693545818,21.218740032505718,0.13387749372095184,-48.84636116027832,34.742366507825665,0.24771390433591584,5.8485565185546875,24.233609346402464,0.29010716053227326,54.69491767883301,17.303053118908387,0.16349374278782955,-48.84636116027832,5.8485565185546875
CASE00100,,,,,,,,,,,,,,,,,30.56613254547119,7.333503246307373,23.23262929916382,7.123424530029297,7.358476638793945,40.05357813835144,190.29672622680664,0.7227284107766003,0.25201155853474017,146.5,6.224949798994366,0.7200365372633983,0.2690498588874031,0.12413708839872677,0.019017839743474495,1.7030243848710576,51.76471710205078,19.60784912109375,32.15686798095703,-3.1372528076171875,14.117645263671875,64.31370544433594,274.5098114013672,0.6364523293906331,0.31745507978927273,210.25,53.45266597654415,0.6335571275520882,0.11200716845777772,0.09646282607361692,0.0471327085584666,2.21465063514001,39.52400016784668,22.20240592956543,17.32159423828125,-6.134346008300781,12.109733581542969,40.33822965621948,260.73866271972656,0.6240085863025233,0.2946150060194856,203.25,70.14761221880613,0.578857753152964,0.11947318908636433,0.07453112590868438,0.04977235282654085,2.020196816040961,,,,-8.924238681793213,23.092275838876038,0.1149002489010499,5.911035060882568,9.060217672612662,0.018433512703950432,14.835273742675781,16.110771773561613,0.0763127617097691,-8.924238681793213,5.911035060882568
CASE00101,,,,,,,,,,,,,,,,,73.01007843017578,49.260955810546875,23.749122619628906,19.196765899658203,4.242733001708984,21.544041633605957,36.726388931274414,0.4921553554607124,0.48843949548323623,64.5,21.277922830953212,0.6074918643686579,0.15104166666273328,0.09117082533545504,0.033693148457597355,1.9390863190717296,87.0,80.0,7.0,8.0,4.0,25.0,59.0,0.5639383458003339,0.33059735843272103,74.5,20.414455662593603,0.6059812498588034,0.3067632850167448,0.11564299424128771,0.01797570118783344,2.3113484958016985,,,,,,,,,,,,,,,,,,,,16.749122619628906,13.147752251701592,0.11739945169704126,,,,,,,16.749122619628906,
CASE00102,-10.378688335418701,-27.95806884765625,17.57938051223755,12.806900024414062,-8.760179996490479,20.850408226251602,146.6913423538208,0.8511501652966279,0.06411760899295374,247.0,180.44666802132977,0.7486379214203865,0.18292898884330985,0.08015277739335193,0.04154271338328001,1.2891280768562385,11.562463760375977,-19.166915893554688,30.729379653930664,25.29809284210205,-10.8391695022583,41.29759454727173,111.97204303741455,0.5994570467745376,0.365073311433675,682.5,226.3288536620994,0.7013858202203515,0.29537807685444417,0.08286512966702199,0.02351439694432094,1.2175497258460075,80.78433227539062,29.019622802734375,51.76470947265625,36.07843017578125,-32.941162109375,75.29411315917969,249.41177368164062,0.7786720801201862,0.17726880809810608,805.75,464.1106414423181,0.6514054164098249,0.01949860724230589,0.0646259444797917,0.024551931834874734,2.7922087768139794,55.81054878234863,35.40863037109375,20.401918411254883,8.799354553222656,-15.325359344482422,67.80023145675659,263.6675720214844,0.8329802036888421,0.12688430595813655,614.25,370.0239012550405,0.6605767146268294,0.07543828581534366,0.06830699399405821,0.0343488320846172,1.4538518182418785,13.149999141693115,32.192111535958134,0.26320120263358493,-21.035329818725586,70.9159034357441,0.42020261640200646,10.327461242675781,50.90156391006846,0.27722310423944496,31.362791061401367,27.109878561422093,0.05048704081206108,-21.035329818725586,10.327461242675781
CASE00103,52.423255920410156,60.64818000793457,-8.224924087524414,-8.56507682800293,1.640249252319336,15.748497009277344,30.328380584716797,0.5993915871402654,0.34955567766002893,104.0,37.33630940518894,0.6814194890337557,0.4452736318352578,0.08836524300428812,0.010465505693232907,1.9538516893960924,70.31574249267578,71.25116348266602,-0.9354209899902344,-1.7724189758300781,-9.120967864990234,24.57835578918457,30.326881408691406,0.6223971464439042,0.37633751322338693,90.0,6.96419413859206,0.6989422899179674,0.3184079601950447,0.044624447717165505,0.07880525787004379,1.7008268964523408,141.0,126.0,15.0,5.0,-13.0,25.0,31.0,0.7171569767941842,0.2718854667283792,64.25,8.757139944068497,0.8050683357769517,0.4578754578698672,0.11075110456537444,0.008288680509040462,1.3537190519641953,111.00645446777344,108.24873352050781,2.757720947265625,-0.6172218322753906,1.7334976196289062,20.661998748779297,27.936010360717773,0.7236631324620513,0.2520448244403301,73.25,21.579793789561567,0.7394866673078205,0.6480099502406964,0.1285714285712392,0.0573091091761434,1.776983990002395,7.28950309753418,18.121206808234124,0.22989916130838753,-15.935420989990234,69.41888197959857,0.8711959078637735,-3.6931419372558594,40.370800784041364,0.6152048486137414,12.242279052734375,29.0480811955572,0.40419145463950973,-15.935420989990234,-3.6931419372558594
CASE00104,45.62873458862305,42.64076614379883,2.9879684448242188,-1.5843734741210938,0.37334442138671875,24.765819549560547,54.30602836608887,0.6620629440807636,0.3328408927815095,178.5,84.76290462224617,0.6914301113896505,0.12360761767831978,0.10415609576082653,0.008272400754864464,1.1854105362607523,104.3836898803711,48.75697708129883,55.626712799072266,33.31927490234375,-12.646781921386719,35.971946716308594,66.40724162757397,0.7831796247098638,0.1912833999268564,92.25,36.99577678600627,0.8614504731090287,0.758174631689694,0.20406845334184967,0.020549103428682127,1.4154157397357785,108.0,88.0,20.0,11.0,3.0,29.0,75.0,0.7148830318354789,0.27547934283830167,152.25,74.5498993963104,0.693040678906561,0.22132526067870392,0.14410258775767143,0.02205748067180132,1.5846572457871264,,,,,,,,,,,,,,,,,52.63874435424805,58.319303146561104,0.6437289701215095,35.626712799072266,4.982576389764534,0.02408735291396572,,,,,,,35.626712799072266,
CASE00106,,,,,,,,,,,,,,,,,-5.6335530281066895,-26.253843307495117,20.620290279388428,24.005340576171875,-6.501977562904358,48.9153470993042,71.64317440986633,0.5751755985125401,0.40196811344727246,2138.25,701.965588544054,0.651489224505982,0.2544787260510982,0.07955869592164627,0.010789727474397732,1.5312971805487343,29.019622802734375,-0.7843170166015625,29.803939819335938,42.35295104980469,-4.7058868408203125,75.29412841796875,117.64706420898438,0.47984833826306184,0.49599978821452034,2561.25,1124.2658437842892,0.5649340714777136,0.027256317689514285,0.059613239122342926,0.05146334891989284,1.8489254781103253,25.329561233520508,7.404015064239502,17.925546169281006,30.166182279586792,1.399754524230957,71.38839101791382,116.36902809143066,0.4946578869394226,0.48520177405635234,2494.0,1061.7184184142234,0.5612826768139964,0.014866882309022849,0.06866245196478633,0.038475387586650485,1.8551145556733497,,,,-9.18364953994751,33.90563800672944,0.12982280628401194,2.694744110107422,30.772961032621446,0.10868617512193555,11.878393650054932,3.542104174531383,0.004964005986474189,-9.18364953994751,2.694744110107422
CASE00107,20.9882869720459,23.465579986572266,-2.477293014526367,-0.6154546737670898,6.783128261566162,35.29087069630623,117.15008926391602,0.8412633752028682,0.0742493279754594,44.25,16.69393602479655,0.598205377271964,0.21064814814327204,0.06416972236764776,0.0011624812672444765,1.7390588661141992,37.13528823852539,25.600385665893555,11.534902572631836,6.411214828491211,-5.550987243652344,33.46532869338989,152.89803504943848,0.8591350554169074,0.06856602637391992,48.25,23.573024837725004,0.6301795619506231,0.26157407406801914,0.08944473546347637,0.010070169049985285,3.177678061533509,94.9019775390625,68.23529052734375,26.66668701171875,10.98040771484375,-4.70587158203125,28.23529052734375,158.43136596679688,0.7765268461810325,0.09486693640544483,58.25,23.53056522908024,0.6956354436983146,0.2417582417529284,0.112362493451922,0.02315158475608578,1.5632587798691746,55.489240646362305,39.56876754760742,15.920473098754883,5.866691589355469,2.4135379791259766,29.41360092163086,121.55075454711914,0.7075669496913364,0.1513666660505771,50.75,24.762623043611516,0.6500054006388207,0.16203703703328617,0.08407543216332625,0.018823793050320198,1.6203797366415151,14.012195587158203,14.828420355741455,0.09092958206537965,-15.131784439086914,63.93692186998449,0.6131370436637408,-4.385570526123047,31.611066446154712,0.1064579079333744,10.746213912963867,40.251241591303504,0.44538371979618085,-15.131784439086914,-4.385570526123047
CASE00108,25.581680297851562,-46.32211494445801,71.90379524230957,21.811591625213623,-11.752979278564453,26.78890895843506,116.1213698387146,0.7080189752401264,0.2305864103145982,9703.0,2782.5816250381586,0.6696912216090658,0.21206076415525366,0.09098158196704485,0.05520936333366854,1.36566281730428,43.80170440673828,-32.39862251281738,76.20032691955566,27.85384178161621,-10.216194152832031,33.813520431518555,140.77195167541504,0.7817564948200597,0.16684341637423764,5113.0,815.1321978673153,0.8397755751242246,0.638192419824975,0.08591516424528017,0.020944405206335972,1.3168461418904447,,,,,,,,,,,,,,,,,51.0,-28.0,79.0,21.0,-9.0,33.0,141.0,0.7495822964314015,0.19321154724839643,8301.5,1865.4131579894038,0.7922819083511554,0.6307655192170458,0.0967773304548985,0.06522853395217304,1.2634783426543288,4.296531677246094,19.06689940802403,0.13207837984524262,,,,-2.799673080444336,6.378678486626251,0.014158835343314115,,,,,-2.799673080444336
CASE00109,41.59908676147461,26.130735397338867,15.468351364135742,5.16667366027832,-5.579059600830078,20.98546028137207,171.8547019958496,0.8158943368345405,0.0813702870643633,490.0,228.51367573954957,0.7112241071694482,0.21086261980796986,0.13492240844192802,0.025725029001159017,1.588493939816892,63.12744140625,37.518436431884766,25.609004974365234,11.958599090576172,-11.242931365966797,16.564701080322266,142.6198902130127,0.871305504321852,0.10020901454127264,87.75,4.9180788932265,0.9128880945091019,0.8608626198069316,0.15687150837984934,0.06401856074242714,2.300077010330289,84.0,63.0,21.0,8.0,-3.0,23.0,205.0,0.7154131101685287,0.16370110247129604,638.5,252.01438451009102,0.6875427401114445,0.21437253114522278,0.120223463687121,0.08150326013040195,1.751785285720362,70.11988067626953,53.58661651611328,16.53326416015625,5.768890380859375,2.3446197509765625,14.496196746826172,123.55338287353516,0.7550012396872827,0.22529275489146347,231.5,102.82630986279727,0.61640917784945,0.25878594249159936,0.1484047175666919,0.04766590663626354,1.3147594277523658,10.140653610229492,30.991060338520896,0.4124666232633603,4.609004974365234,20.59319188302306,0.30480534968817957,9.075740814208984,6.1579256280892265,0.05184692268099898,4.46673583984375,15.374027797015804,0.21883414474653423,4.609004974365234,9.075740814208984
CASE00110,-10.580103874206543,-1.081061840057373,-9.49904203414917,-3.0535433292388916,4.0173492431640625,21.567417338490486,27.743324279785156,0.8038383344771571,0.1543584174461129,68.5,19.62778642639052,0.6221647540443808,0.3707440100835972,0.05860391446992951,0.052161162505247244,1.4902752882664179,5.688985347747803,16.969335556030273,-11.28035020828247,-2.1630563735961914,2.047831416130066,38.086730003356934,31.713455572724342,0.8465619179894578,0.14399625954506087,67.0,8.972179222463181,0.7297208694238774,0.4678436317721583,0.07257608326729688,0.04515911131613477,1.3302645740332333,52.54902648925781,74.50982666015625,-21.960800170898438,-7.8431243896484375,18.823532104492188,53.333343505859375,51.76469421386719,0.8446472855927418,0.15998580120787073,57.75,13.007209539328564,0.7917790851218163,0.5528967254338426,0.061601991175437486,0.06769747843779561,1.9133224008295788,55.312625885009766,79.74696350097656,-24.434337615966797,-8.243928909301758,2.7754669189453125,45.73520088195801,44.05458450317383,0.8993222985250504,0.09827438157209967,34.75,0.4330127018922193,0.8237328496884864,0.6784363177720247,0.041973073877111675,0.051666900068368715,1.8726969100563657,-1.7813081741333008,18.167401676823044,0.16661912004151933,10.680449962615967,48.01665635989685,0.2916046415812132,13.153987407684326,47.737517923437515,0.33165517320794297,2.4735374450683594,4.308738516242707,0.018504282876397604,10.680449962615967,13.153987407684326
